ID,comuna,nombre residencia,direccion,rating,website,telefono,latitud,longitud,imagen_1,imagen_2,imagen_3,palabras clave,busqueda texto,correo,facebook,instagram,cant reseñas,ciudad,precio,place_id,tipo,servicios,logo,tipo personal,region,disponibilidad,descripcion,video promocional,Created,Updated
465,Valparaíso,Casa de Reposo Luz y Esperanza,"Av. Palmira Romano Sur 211, 2240402 Limache, Valparaíso ",4.8,https://casaluzyesperanza.com,+56948988571,-33.0002623,-71.2674081,https://senioradvisor.cl/fotos/valparaiso/37.jpg,https://senioradvisor.cl/fotos/valparaiso/37-2.jpg,https://senioradvisor.cl/fotos/valparaiso/37-3.jpg,"Aire acondicionado, ","Aire acondicionado, ",casaluzyesperanza@gmail.com,https://www.facebook.com/casadereposoluzyesperanza/,https://www.instagram.com/casa_luzyesperanza?igsh=aWgyaXRvdXU2NGE5,33,Valparaíso,850.000,ChIJ08ZBsBXUiZYRd8LoJ3fZoBE,,"Aire acondicionado, ",,,Valparaíso,,,,2025-12-29T03:54:56.448Z,2025-12-29T03:54:56.448Z
464,Valparaíso,Casa de Reposo Sol y Sombra,"Caupolicán 365, Villa Alemana, Valparaíso ",4.2,,+56323191844,-33.0384948,-71.3773363,https://senioradvisor.cl/fotos/valparaiso/36.jpg,https://senioradvisor.cl/fotos/valparaiso/36-2.jpg,https://senioradvisor.cl/fotos/valparaiso/36-3.jpg,,,,,,5,Valparaíso,950.000,ChIJ7U5yJn_XiZYRPsp0AmpwC8c,,,,,Valparaíso,,,,2025-12-29T03:54:56.447Z,2025-12-29T03:54:56.447Z
463,Valparaíso,Hogar de adulto Mayor (ELEAM) Dominga,"Echaurren 159, 2660150 San Antonio, Valparaíso ",5,,+56992905155,-33.61186,-71.61311,https://senioradvisor.cl/fotos/valparaiso/35.jpg,https://senioradvisor.cl/fotos/valparaiso/35-2.jpg,https://senioradvisor.cl/fotos/valparaiso/35-3.jpg,,,,,,10,Valparaíso,850.000,ChIJwWSvQac5YpYRGv6kDYQJdNw,,,,,Valparaíso,,,,2025-12-29T03:54:56.446Z,2025-12-29T03:54:56.446Z
462,Valparaíso,Casa Alzheimer,"Lautaro 575, 2421156 Quilpué, Valparaíso ",5,,+56322923529,-33.0443665,-71.4330534,https://senioradvisor.cl/fotos/valparaiso/34.jpg,https://senioradvisor.cl/fotos/valparaiso/34-2.jpg,https://senioradvisor.cl/fotos/valparaiso/34-3.jpg,,,,,,4,Valparaíso,,ChIJl7RKKgHZiZYRuKegqmlZWcA,,,,,Valparaíso,,,,2025-12-29T03:54:56.445Z,2025-12-29T03:54:56.445Z
461,Valparaíso,Centro Diurno Comunitario de Adultos Mayores - CDAM,Valparaíso ,5,,+56322248961,-33.0555273,-71.5773025,https://senioradvisor.cl/fotos/valparaiso/33.jpg,https://senioradvisor.cl/fotos/valparaiso/33-2.jpg,https://senioradvisor.cl/fotos/valparaiso/33-3.jpg,,,,,,2,Valparaíso,,ChIJC6pb41DhiZYR5Rs17pAMJIY,,,,,Valparaíso,,,,2025-12-29T03:54:56.444Z,2025-12-29T03:54:56.444Z
460,Valparaíso,Residencia Bordemar Concón,"Barros 491, Concón, Valparaíso ",5,https://residenciabordemar.cl,+56963736527,-32.922556,-71.522541,https://senioradvisor.cl/fotos/valparaiso/32.jpg,https://senioradvisor.cl/fotos/valparaiso/32-2.jpg,https://senioradvisor.cl/fotos/valparaiso/32-3.jpg,"Aire acondicionado, Alarma de seguridad, Atencion de enfermeria, Estacionamiento, Habitacion individual, Jardin, ","Aire acondicionado, Alarma de seguridad, Atencion de enfermeria, Estacionamiento, Habitacion individual, Jardin, ",contacto@residenciabordemar.cl,https://www.facebook.com/residenciabordemar/,https://www.instagram.com/residenciabordemar,16,Valparaíso,17.000.000,ChIJoaJIeyjDiZYRn9O_KquTgkA,,"Aire acondicionado, Alarma de seguridad, Atencion de enfermeria, Estacionamiento, Habitacion individual, Jardin, ",,,Valparaíso,,,,2025-12-29T03:54:56.443Z,2025-12-29T03:54:56.443Z
459,Valparaíso,Casa de larga estadía El Edén de Barón,"Castro 124, 2350036 Valparaíso ",5,,+56323281347,-33.0396379,-71.6016229,https://senioradvisor.cl/fotos/valparaiso/31.jpg,https://senioradvisor.cl/fotos/valparaiso/31-2.jpg,https://senioradvisor.cl/fotos/valparaiso/31-3.jpg,,,,,,2,Valparaíso,,ChIJTfiHgH7hiZYRS4USQxJV7wU,,,,,Valparaíso,,,,2025-12-29T03:54:56.442Z,2025-12-29T03:54:56.442Z
458,Valparaíso,Residencia Adulto Mayor Senior Alywen,"Quintero, Valparaíso ",5,,+56232178533,-32.8943031,-71.4921064,https://senioradvisor.cl/fotos/valparaiso/30.jpg,https://senioradvisor.cl/fotos/valparaiso/30-2.jpg,https://senioradvisor.cl/fotos/valparaiso/30-3.jpg,,,,,,2,Valparaíso,1.200.000,ChIJm1t0t-bDiZYRGR_bac3CbDI,,,,,Valparaíso,,,,2025-12-29T03:54:56.442Z,2025-12-29T03:54:56.442Z
457,Valparaíso,Hogar de Ancianas Providencia - Hermanas de la Providencia,"Orella 1030, 2340317 Valparaíso ",5,https://fundacionbernardamorin.cl,,-33.0532481,-71.6084963,https://senioradvisor.cl/fotos/valparaiso/29.jpg,https://senioradvisor.cl/fotos/valparaiso/29-2.jpg,https://senioradvisor.cl/fotos/valparaiso/29-3.jpg,"Aire acondicionado, Atencion de enfermeria, Habitacion individual, Jardin, Monitor cardiaco, Sala de juegos, Servicio de alimentacion, Servicio de limpieza, ","Aire acondicionado, Atencion de enfermeria, Habitacion individual, Jardin, Monitor cardiaco, Sala de juegos, Servicio de alimentacion, Servicio de limpieza, ",,,,2,Valparaíso,,ChIJ_U8MTN3giZYR-okYHLqkGCA,,"Aire acondicionado, Atencion de enfermeria, Habitacion individual, Jardin, Monitor cardiaco, Sala de juegos, Servicio de alimentacion, Servicio de limpieza, ",,,Valparaíso,,,,2025-12-29T03:54:56.440Z,2025-12-29T03:54:56.440Z
456,Viña del Mar,RESIDENCIA SAN CRISTOBAL,"5 Nte. 929, 2520747 Valparaíso, Viña del Mar, Valparaíso ",5,,,-33.018652,-71.5476058,https://senioradvisor.cl/fotos/valparaiso/28.jpg,https://senioradvisor.cl/fotos/valparaiso/28-2.jpg,https://senioradvisor.cl/fotos/valparaiso/28-3.jpg,,,,,,3,Viña del Mar,,ChIJK8wbEADdiZYRxjIcuwHX2hM,,,,,Valparaíso,,,,2025-12-29T03:54:56.438Z,2025-12-29T03:54:56.438Z
455,Viña del Mar,"ELEAM ""Hijos De Dios""","Las Maravillas 196, Av. Sta. Julia, Viña del Mar, Valparaíso ",3,,,-33.0058676,-71.5063711,https://senioradvisor.cl/fotos/valparaiso/27.jpg,https://senioradvisor.cl/fotos/valparaiso/27-2.jpg,https://senioradvisor.cl/fotos/valparaiso/27-3.jpg,,,,,,6,Viña del Mar,,ChIJySXOrzzciZYReoSf-UesVJE,,,,,Valparaíso,,,,2025-12-29T03:54:56.437Z,2025-12-29T03:54:56.437Z
454,Viña del Mar,Vicuña Bustos Patricia Eugenia,"1 Ote. 1042, 2520955 Viña del Mar, Valparaíso ",5,,,-33.0121011,-71.5478607,https://senioradvisor.cl/fotos/valparaiso/26.jpg,https://senioradvisor.cl/fotos/valparaiso/26-2.jpg,https://senioradvisor.cl/fotos/valparaiso/26-3.jpg,,,,,,2,Viña del Mar,,ChIJDxQHsMLdiZYRVsZjefwnuo0,,,,,Valparaíso,,,,2025-12-29T03:54:56.437Z,2025-12-29T03:54:56.437Z
453,Viña del Mar,Casa De Reposo Los Manantiales Y Cia Limitada,"Oriental 563, Viña del Mar, Valparaíso ",3.7,,,-33.0293282,-71.5581358,https://senioradvisor.cl/fotos/valparaiso/25.jpg,https://senioradvisor.cl/fotos/valparaiso/25-2.jpg,https://senioradvisor.cl/fotos/valparaiso/25-3.jpg,"Atencion de enfermeria, Atencion medica, Servicio de alimentacion, ","Atencion de enfermeria, Atencion medica, Servicio de alimentacion, ",,,,3,Viña del Mar,,ChIJ8QKU3QjeiZYRyEqf9ZE0OFI,,"Atencion de enfermeria, Atencion medica, Servicio de alimentacion, ",,,Valparaíso,,,,2025-12-29T03:54:56.436Z,2025-12-29T03:54:56.436Z
452,Viña del Mar,Residencia los Almendros,"Bernardo O'Higgins 1330, 2540113 Viña del Mar, Valparaíso ",5,https://natania.cl/residencia-los-almendros/, +56 9 9821 3548,-32.9689301,-71.5304566,https://senioradvisor.cl/fotos/valparaiso/24.jpg,https://senioradvisor.cl/fotos/valparaiso/24-2.jpg,https://senioradvisor.cl/fotos/valparaiso/24-3.jpg,"Atencion de enfermeria, Atencion medica, Fisioterapia, Habitacion doble, Habitacion individual, Jardin, Lavanderia, Manejo de medicamentos, Peluqueria y estetica, Sistema de comunicacion interno, Sala de estar, Sala de juegos, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, TV Cable, Wi-Fi","Atencion de enfermeria, Atencion medica, Fisioterapia, Habitacion doble, Habitacion individual, Jardin, Lavanderia, Manejo de medicamentos, Peluqueria y estetica, Sistema de comunicacion interno, Sala de estar, Sala de juegos, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, TV Cable, Wi-Fi",,,,1,Viña del Mar,1.800.000,ChIJP6KWeADdiZYRfnGYnIcwhI0,,"Atencion de enfermeria, Atencion medica, Fisioterapia, Habitacion doble, Habitacion individual, Jardin, Lavanderia, Manejo de medicamentos, Peluqueria y estetica, Sistema de comunicacion interno, Sala de estar, Sala de juegos, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, TV Cable, Wi-Fi",,,Valparaíso,,,,2025-12-29T03:54:56.434Z,2025-12-29T03:54:56.434Z
451,Viña del Mar,Casa de Reposo la Alborada,"Valdés Vergara, Chorrillos 599, 2520000 Viña del Mar, Valparaíso ",3.1,https://casadereposolaalborada.cl,+56322672161,-33.0378589,-71.529139,https://senioradvisor.cl/fotos/valparaiso/23.jpg,https://senioradvisor.cl/fotos/valparaiso/23-2.jpg,https://senioradvisor.cl/fotos/valparaiso/23-3.jpg,"Aire acondicionado, ","Aire acondicionado, ",contacto@casadereposolaalborada.cl,,,7,Viña del Mar,1.100.000,ChIJBaXNFGHeiZYRzvhYD4Mf7GE,,"Aire acondicionado, ",,,Valparaíso,,,,2025-12-29T03:54:56.432Z,2025-12-29T03:54:56.432Z
450,Viña del Mar,Hogar de Ancianos Madre Clarac,"casa 18 Pasaje 1 Villa California Santa Julia, Viña del Mar, Valparaíso ",4.6,,+56322484351,-33.006684,-71.498031,https://senioradvisor.cl/fotos/valparaiso/22.jpg,https://senioradvisor.cl/fotos/valparaiso/22-2.jpg,https://senioradvisor.cl/fotos/valparaiso/22-3.jpg,"Aire acondicionado, ","Aire acondicionado, ",,,,37,Viña del Mar,670.000,ChIJuSwAtRnciZYRUmYvsIu1oh4,,"Aire acondicionado, ",,,Valparaíso,,,,2025-12-29T03:54:56.429Z,2025-12-29T03:54:56.429Z
449,Viña del Mar,Residencia Las Elenas,"Cancha Rayada 479, 2520000 Viña del Mar, Valparaíso ",5,https://laselenas.cl,+56975023828,-33.031743,-71.5426653,https://senioradvisor.cl/fotos/valparaiso/21.jpg,https://senioradvisor.cl/fotos/valparaiso/21-2.jpg,https://senioradvisor.cl/fotos/valparaiso/21-3.jpg,,,,,,1,Viña del Mar,1.300.000,ChIJUzk1Hd3fiZYRiq-wKl3YzeE,,,,,Valparaíso,,,,2025-12-29T03:54:56.427Z,2025-12-29T03:54:56.427Z
448,Viña del Mar,Residencia Bordemar,"Elías Barros, 2561705 Viña del Mar, Valparaíso ",5,https://residenciabordemar.cl,+56323365032,-33.0353334,-71.506511,https://senioradvisor.cl/fotos/valparaiso/20.jpg,https://senioradvisor.cl/fotos/valparaiso/20-2.jpg,https://senioradvisor.cl/fotos/valparaiso/20-3.jpg,"Aire acondicionado, Alarma de seguridad, Atencion de enfermeria, Estacionamiento, Habitacion individual, Jardin, ","Aire acondicionado, Alarma de seguridad, Atencion de enfermeria, Estacionamiento, Habitacion individual, Jardin, ",contacto@residenciabordemar.cl,https://www.facebook.com/residenciabordemar/,https://www.instagram.com/residenciabordemar,1,Viña del Mar,,ChIJDalPeyjDiZYRyVoxmWGMiNQ,,"Aire acondicionado, Alarma de seguridad, Atencion de enfermeria, Estacionamiento, Habitacion individual, Jardin, ",,,Valparaíso,,,,2025-12-29T03:54:56.426Z,2025-12-29T03:54:56.426Z
447,Viña del Mar,Acalis Montemar,"San Josemaría - José María Escrivá de Balaguer 717, Viña del Mar, Concón, Valparaíso ",3.7,https://acalis.cl,6004134000,-32.9500514,-71.5417879,https://senioradvisor.cl/fotos/valparaiso/19.jpg,https://senioradvisor.cl/fotos/valparaiso/19-2.jpg,https://senioradvisor.cl/fotos/valparaiso/19-3.jpg,"Aire acondicionado, Acceso silla de ruedas, Atencion de enfermeria, Camara de seguridad, Fisioterapia, Jardin, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, ","Aire acondicionado, Acceso silla de ruedas, Atencion de enfermeria, Camara de seguridad, Fisioterapia, Jardin, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, ",trabajaenacalis@acalis.cl,https://www.facebook.com/AcalisChile,https://www.instagram.com/acalislatam/?hl=es,27,Viña del Mar,,ChIJBZPByDvdiZYRa3MMu20OoS8,,"Aire acondicionado, Acceso silla de ruedas, Atencion de enfermeria, Camara de seguridad, Fisioterapia, Jardin, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, ",,,Valparaíso,,,,2025-12-29T03:54:56.425Z,2025-12-29T03:54:56.425Z
446,Viña del Mar,Casa de reposo Lourdes,"Walker 499, 2580309 Viña del Mar, Valparaíso ",3,https://instagram.com,+56992916760,-33.0289586,-71.5647344,https://senioradvisor.cl/fotos/valparaiso/18.jpg,https://senioradvisor.cl/fotos/valparaiso/18-2.jpg,https://senioradvisor.cl/fotos/valparaiso/18-3.jpg,"Aire acondicionado, ","Aire acondicionado, ",marcela.olivares36@gmail.com,https://developers.facebook.com/docs/instagram,https://about.instagram.com/,2,Viña del Mar,700.000,ChIJW5a9mUHfiZYRxPI7mZo1rPc,,"Aire acondicionado, ",,,Valparaíso,,,,2025-12-29T03:54:56.424Z,2025-12-29T03:54:56.424Z
445,Viña del Mar,Hogar Almendral Nuevo Amanecer,"Las Mercedes 163, Viña del Mar, Valparaíso ",4.7,,+56986928578,-33.0303812,-71.5613771,https://senioradvisor.cl/fotos/valparaiso/17.jpg,https://senioradvisor.cl/fotos/valparaiso/17-2.jpg,https://senioradvisor.cl/fotos/valparaiso/17-3.jpg,,,jaconri1@gmail.com,https://www.facebook.com/p/Hogar-almendral-nuevo-amanecer-100063565231701/?locale=es_LA,,12,Viña del Mar,800.000,ChIJmXMfEAbeiZYR68CM6SY50UU,,,,,Valparaíso,,,,2025-12-29T03:54:56.423Z,2025-12-29T03:54:56.423Z
444,Viña del Mar,Geriátrico Medico Patricio Lynch,"Lynch 2221, 2520000 Viña del Mar, Valparaíso ",5,https://geriatricomedico.cl,+56950494160,-33.0328792,-71.5350758,https://senioradvisor.cl/fotos/valparaiso/16.jpg,https://senioradvisor.cl/fotos/valparaiso/16-2.jpg,https://senioradvisor.cl/fotos/valparaiso/16-3.jpg,"Aire acondicionado, Atencion de enfermeria, Atencion medica, Estacionamiento, Fisioterapia, Habitacion doble, Habitacion individual, Jardin, Terapia ocupacional, ","Aire acondicionado, Atencion de enfermeria, Atencion medica, Estacionamiento, Fisioterapia, Habitacion doble, Habitacion individual, Jardin, Terapia ocupacional, ",direccion.gmpatriciolynch@gmail.com,,https://www.instagram.com/geriatricomedico/,4,Viña del Mar,990.000,ChIJw15JJ-3fiZYRMcC3GScQ0z0,,"Aire acondicionado, Atencion de enfermeria, Atencion medica, Estacionamiento, Fisioterapia, Habitacion doble, Habitacion individual, Jardin, Terapia ocupacional, ",,,Valparaíso,,,,2025-12-29T03:54:56.422Z,2025-12-29T03:54:56.422Z
443,Viña del Mar,Hogar Lily,"Lincoyán 32, 2560233 Viña del Mar, Valparaíso ",5,,+56 9 7774 1927,-33.0182011,-71.5119181,https://senioradvisor.cl/fotos/valparaiso/15.jpg,https://senioradvisor.cl/fotos/valparaiso/15-2.jpg,https://senioradvisor.cl/fotos/valparaiso/15-3.jpg,,,,,,1,Viña del Mar,750.000,ChIJK9B79SfciZYRiq1Lq-k6-m0,,,,,Valparaíso,,,,2025-12-29T03:54:56.421Z,2025-12-29T03:54:56.421Z
442,Viña del Mar,Casa de reposo Viña del Mar Seniorenheim,"Agua Santa 469, 2580356 Valparaíso, Viña del Mar, Valparaíso ",3.9,https://seniorenheim.cl,+56997426225,-33.0293039,-71.5631952,https://senioradvisor.cl/fotos/valparaiso/14.jpg,https://senioradvisor.cl/fotos/valparaiso/14-2.jpg,https://senioradvisor.cl/fotos/valparaiso/14-3.jpg,"Aire acondicionado, Atencion sicologica, Alarma de seguridad, Baño privado, Cama hospitalaria, Camara de seguridad, Fisioterapia, Habitacion individual, Lavanderia, Manejo de medicamentos, Monitor cardiaco, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, TV Cable, ","Aire acondicionado, Atencion sicologica, Alarma de seguridad, Baño privado, Cama hospitalaria, Camara de seguridad, Fisioterapia, Habitacion individual, Lavanderia, Manejo de medicamentos, Monitor cardiaco, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, TV Cable, ",seniorenheim.hogar@gmail.com,https://www.facebook.com/Seniorenheim-1970427439887163/,,7,Viña del Mar,,ChIJCc2jhK3fiZYR9uMoNTnE2wo,,"Aire acondicionado, Atencion sicologica, Alarma de seguridad, Baño privado, Cama hospitalaria, Camara de seguridad, Fisioterapia, Habitacion individual, Lavanderia, Manejo de medicamentos, Monitor cardiaco, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, TV Cable, ",,,Valparaíso,,,,2025-12-29T03:54:56.420Z,2025-12-29T03:54:56.420Z
441,Viña del Mar,Hogar de adulto mayor San Expedito,"Miraflores 423, 2570317 Viña del Mar, Valparaíso ",4.7,,+56979978371,-33.0361404,-71.5298333,https://senioradvisor.cl/fotos/valparaiso/13.jpg,https://senioradvisor.cl/fotos/valparaiso/13-2.jpg,https://senioradvisor.cl/fotos/valparaiso/13-3.jpg,,,,,,29,Viña del Mar,1.100.000,ChIJoSc0-2PeiZYRo7f65ouQbu8,,,,,Valparaíso,,,,2025-12-29T03:54:56.419Z,2025-12-29T03:54:56.419Z
440,Viña del Mar,Hogar de Ancianos Hermanitas de los Pobres,"Psje Gomez Carreno Int 3, Viña del Mar, Valparaiso, Valparaíso ",4.5,,+56322861208,-32.9984692,-71.510781,https://senioradvisor.cl/fotos/valparaiso/12.jpg,https://senioradvisor.cl/fotos/valparaiso/12-2.jpg,https://senioradvisor.cl/fotos/valparaiso/12-3.jpg,,,,,,70,Viña del Mar,,ChIJLwjgMEzciZYR4WkTALlOWXY,,,,,Valparaíso,,,,2025-12-29T03:54:56.418Z,2025-12-29T03:54:56.418Z
439,Viña del Mar,Residencia Lazaris,"Pedro Montt 339, 2500000 Viña del Mar, Valparaíso ",5,https://lazaris.cl,+56933829774,-33.0286254,-71.5711317,https://senioradvisor.cl/fotos/valparaiso/11.jpg,https://senioradvisor.cl/fotos/valparaiso/11-2.jpg,https://senioradvisor.cl/fotos/valparaiso/11-3.jpg,"Aire acondicionado, Atencion sicologica, Asistencia espiritual o religiosa, Atencion de enfermeria, Atencion medica, Fisioterapia, Peluqueria y estetica, ","Aire acondicionado, Atencion sicologica, Asistencia espiritual o religiosa, Atencion de enfermeria, Atencion medica, Fisioterapia, Peluqueria y estetica, ",,,,1,Viña del Mar,900.000,ChIJOfSz8ZvfiZYRTEAEG06mycQ,,"Aire acondicionado, Atencion sicologica, Asistencia espiritual o religiosa, Atencion de enfermeria, Atencion medica, Fisioterapia, Peluqueria y estetica, ",,,Valparaíso,,,,2025-12-29T03:54:56.416Z,2025-12-29T03:54:56.416Z
438,Viña del Mar,Casa de Reposo y Centro Geriatrico Vip Flor de Aromo,"Oriental 563, Viña del Mar, Valparaíso ",5,,+56999628867,-33.0293282,-71.5581358,https://senioradvisor.cl/fotos/valparaiso/10.jpg,https://senioradvisor.cl/fotos/valparaiso/10-2.jpg,https://senioradvisor.cl/fotos/valparaiso/10-3.jpg,,,,,,1,Viña del Mar,,ChIJv4yS3QjeiZYRcNx_0nLut4M,,,,,Valparaíso,,,,2025-12-29T03:54:56.415Z,2025-12-29T03:54:56.415Z
437,Viña del Mar,Casa de Reposo la Nonna,"San Pedro 17, 2580005 Viña del Mar, Valparaíso ",4.1,,+56963412674,-33.0244697,-71.5687026,https://senioradvisor.cl/fotos/valparaiso/9.jpg,https://senioradvisor.cl/fotos/valparaiso/9-2.jpg,https://senioradvisor.cl/fotos/valparaiso/9-3.jpg,,,lanonnacasasdereposo@gmail.com,https://www.facebook.com/p/La-Nonna-Casas-de-Reposo-61550347962418/,https://www.instagram.com/lanonnacasasdereposo/?hl=es,7,Viña del Mar,900.000,ChIJGwreQavgiZYRCSDwgGt8kk0,,,,,Valparaíso,,,,2025-12-29T03:54:56.414Z,2025-12-29T03:54:56.414Z
435,Viña del Mar,Casa de Reposo Francisco Solano,"5 Nte. 741, 2520740 Viña del Mar, Valparaíso ",3.5,https://franciscosolano.cl,+56323281054,-33.0184524,-71.5501212,https://senioradvisor.cl/fotos/valparaiso/7.jpg,https://senioradvisor.cl/fotos/valparaiso/7-2.jpg,https://senioradvisor.cl/fotos/valparaiso/7-3.jpg,"Aire acondicionado, Atencion de enfermeria, ","Aire acondicionado, Atencion de enfermeria, ",contacto@franciscosolano.cl,https://www.facebook.com/fsolanocl/,https://www.instagram.com/fsolanocl/,24,Viña del Mar,1.250.000,ChIJNWWb0CDdiZYRWxifAHDwLpw,,"Aire acondicionado, Atencion de enfermeria, ",,,Valparaíso,,,,2025-12-29T03:54:56.412Z,2025-12-29T03:54:56.412Z
434,Viña del Mar,Residencia y Centro Diurno Iris,"1/2 Pte. 1075, 2520038 Valparaíso, Viña del Mar, Valparaíso ",5,https://residenciairis.cl,,-33.0113424,-71.5502515,https://senioradvisor.cl/fotos/valparaiso/6.jpg,https://senioradvisor.cl/fotos/valparaiso/6-2.jpg,https://senioradvisor.cl/fotos/valparaiso/6-3.jpg,"Aire acondicionado, Atencion de enfermeria, Camara de seguridad, Estacionamiento, Habitacion individual, Jardin, Lavanderia, Manejo de medicamentos, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, ","Aire acondicionado, Atencion de enfermeria, Camara de seguridad, Estacionamiento, Habitacion individual, Jardin, Lavanderia, Manejo de medicamentos, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, ",eleam.iris@gmail.com,https://www.facebook.com/residenciairisvina,https://www.instagram.com/centrodiurnoiris/,4,Viña del Mar,,ChIJrRdMcM7diZYRql6nvk2uRKw,,"Aire acondicionado, Atencion de enfermeria, Camara de seguridad, Estacionamiento, Habitacion individual, Jardin, Lavanderia, Manejo de medicamentos, Monitor de actividad para residentes, Servicio de alimentacion, Servicio de limpieza, Terapia ocupacional, ",,,Valparaíso,,,,2025-12-29T03:54:56.410Z,2025-12-29T03:54:56.410Z
433,Viña del Mar,Residencia Adulto Mayor El Naranjo,"Alcalde Prieto Nieto 457, 2571928 Viña del Mar, Valparaíso ",5,https://elnaranjo.cl,+56229858782,-33.0286333,-71.5498516,https://senioradvisor.cl/fotos/valparaiso/5.jpg,https://senioradvisor.cl/fotos/valparaiso/5-2.jpg,https://senioradvisor.cl/fotos/valparaiso/5-3.jpg,"Ascensor, Aire acondicionado, Atencion de enfermeria, Atencion medica, Fisioterapia, Habitacion individual, Servicio de alimentacion, Terapia ocupacional, ","Ascensor, Aire acondicionado, Atencion de enfermeria, Atencion medica, Fisioterapia, Habitacion individual, Servicio de alimentacion, Terapia ocupacional, ",lorena.arquerosgarcia@gmail.com,https://www.facebook.com/pages/El-Naranjo-Residencia-para-El-Adulto-mayor/1652698655009598,,14,Viña del Mar,1.300.000,ChIJ8eDeZwXdiZYRMaS_RMIwatA,,"Ascensor, Aire acondicionado, Atencion de enfermeria, Atencion medica, Fisioterapia, Habitacion individual, Servicio de alimentacion, Terapia ocupacional, ",,,Valparaíso,,,,2025-12-29T03:54:56.409Z,2025-12-29T03:54:56.409Z
432,Viña del Mar,Residencia San Gaspar,"Los Carolinos, 2520000 Viña del Mar, Valparaíso ",5,,+56 9 6811 3371,-33.0306592,-71.5279244,https://senioradvisor.cl/fotos/valparaiso/4.jpg,https://senioradvisor.cl/fotos/valparaiso/4-2.jpg,https://senioradvisor.cl/fotos/valparaiso/4-3.jpg,,,,,,1,Viña del Mar,,ChIJs4VLgTzfiZYRvntFay7VFq4,,,,,Valparaíso,,,,2025-12-29T03:54:56.408Z,2025-12-29T03:54:56.408Z
431,Viña del Mar,Hogar de ancianos Shalom,"Achupallas paradero 6 1/2 Calle Luis Vicentini n96 Viña del Mar, 2551518 Valparaíso ",5,,+56 9 5914 1858,-33.0126097,-71.5047549,https://senioradvisor.cl/fotos/valparaiso/3.jpg,https://senioradvisor.cl/fotos/valparaiso/3-2.jpg,https://senioradvisor.cl/fotos/valparaiso/3-3.jpg,,,eleamshalom@hotmail.com,https://www.facebook.com/p/Shalom-Hogar-De-Adultos-Mayores-100048813856194/?locale=es_LA,,4,Viña del Mar,,ChIJQ5PvWkfdiZYR6D-etXk9mYs,,,,,Valparaíso,,,,2025-12-29T03:54:56.406Z,2025-12-29T03:54:56.406Z
430,Viña del Mar,Residencia San Gaspar ELEAM,"Los Carolinos 348, Viña del Mar,Valparaíso",5,,+56 9 6811 3371,,,https://senioradvisor.cl/fotos/valparaiso/2.jpg,https://senioradvisor.cl/fotos/valparaiso/2-2.jpg,https://senioradvisor.cl/fotos/valparaiso/2-3.jpg,,,eleamsangaspar@gmail.com,https://www.facebook.com/Residencial.Casa.San.Gaspar/,,,Viña del Mar,,,,,,,Valparaíso,,,,2025-12-29T03:54:56.405Z,2025-12-29T03:54:56.405Z
429,Viña del Mar,Toscana Residencia Adulto Mayor,"5 Nte. 1249, 2531100 Viña del Mar, Valparaíso ",5,https://residenciatoscana.cl,+56992947370,-33.018408,-71.5432341,https://senioradvisor.cl/fotos/valparaiso/1.jpg,https://senioradvisor.cl/fotos/valparaiso/1-2.jpg,https://senioradvisor.cl/fotos/valparaiso/1-3.jpg,"Aire acondicionado, Habitacion individual, Jardin, Monitor de actividad para residentes, ","Aire acondicionado, Habitacion individual, Jardin, Monitor de actividad para residentes, ",contacto@residenciatoscana.cl,https://www.facebook.com/ToscanaResidenciaAdultoMayor,,3,Viña del Mar,1.850.000,ChIJ1dXxud7diZYRAcCEZhivspU,,"Aire acondicionado, Habitacion individual, Jardin, Monitor de actividad para residentes, ",,,Valparaíso,,,,2025-12-29T03:54:56.401Z,2025-12-29T03:54:56.401Z
428,Vitacura,Residencia Erandi,"Carmen Fariña 6548, Vitacura, Region Metropolotana",,,,-33.3851199,-70.5691551,https://senioradvisor.cl/fotos/Residencia-Erandi.jpg,https://senioradvisor.cl/fotos/Residencia-Erandi-2.jpg,https://senioradvisor.cl/fotos/Residencia-Erandi-3.jpg,,,,,,,,1.630.000,,,,,,,,,,2025-12-11T22:25:01.736Z,2025-12-11T22:25:01.736Z
